title,speakers,track,youtube_url,source_url,status,relevance,summary_path
How we taught agents to use good retrieval,"Hanna Lichtenberg, Mixedbread AI",Online Track,https://www.youtube.com/watch?v=1IdzkRVmWAA,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/how-we-taught-agents-to-use-good-retrieval-1idzkrvmwaa.md
"MCP Apps: Primitives, discovery, and the Future of Software","Pietro Zullo, Manufact, Inc",Online Track,https://www.youtube.com/watch?v=sAOBXCDiDOs,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/mcp-apps-primitives-discovery-future-of-software.md
Production Evals For Agentic AI Systems,"Nishant Gupta, Meta Superintelligence Labs",Online Track,https://www.youtube.com/watch?v=vljxQZfJ9wY,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/production-evals-for-agentic-ai-systems.md
Recursive Coding Agents,"Raymond Weitekamp, OpenProse",Online Track,https://www.youtube.com/watch?v=3hXJI2q0Jz8,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/recursive-coding-agents-3hxji2q0jz8.md
Stop AI Agent Hallucinations: 5 Techniques + Production Patterns,"Elizabeth Fuentes, AWS",Online Track,https://www.youtube.com/watch?v=vJukHCIv7Ck,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/stop-ai-agent-hallucinations-5-techniques-production-patterns-vjukhciv7ck.md
Stop Evaluating Models Like It's the 50s,"Alejandro Vidal, Mindmakers",Online Track,https://www.youtube.com/watch?v=EfcfUB2uprc,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/stop-evaluating-models-like-it-s-the-50s-efcfub2uprc.md
SWE-Marathon: Evaluating Coding Agents at Billion-Token Scale,"Rishi Desai, Abundant AI",Online Track,https://www.youtube.com/watch?v=Rx8f05JI_WA,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/swe-marathon-evaluating-coding-agents-at-billion-token-scale-rx8f05ji-wa.md
The Miranda Hypothesis: How Hamilton Poisoned Persona Evals,"Jacob E. Thomas, Results Gen",Online Track,https://www.youtube.com/watch?v=IJXjTLPzvAU,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/the-miranda-hypothesis-how-hamilton-poisoned-persona-evals-ijxjtlpzvau.md
Turbocharge Your Agent's Retrieval with TurboQuant,"Shashi Jagtap, Superagentic AI",Online Track,https://www.youtube.com/watch?v=tB9RKTrU-Ig,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/turbocharge-your-agent-s-retrieval-with-turboquant-tb9rktru-ig.md
User Signal Dies at the Retrieval Boundary,"Sonam Pankaj, StarlightSearch",Online Track,https://www.youtube.com/watch?v=Jx4ZFEAq6bY,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/user-signal-dies-at-the-retrieval-boundary-jx4zfeaq6by.md
Using Spec-Driven Development for Production Workflows,"Erik Hanchett, AWS",Online Track,https://www.youtube.com/watch?v=IddXPepIAS4,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/using-spec-driven-development-for-production-workflows-iddxpepias4.md
"WF2026: Software Factories & Keynotes ft. Microsoft, OpenAI, OpenClaw, Z.ai (GLM), MiniMax, HF",несколько спикеров,Online Track,https://www.youtube.com/watch?v=htM02KMNZnk,https://www.ai.engineer/worldsfair/schedule,duplicate,5,summaries/wf2026-software-factories-keynotes-ft-microsoft-openai-openclaw-z-ai-glm-minimax-hf-htm02k.md
What if the harness mattered more than the model?,"Aditya Bhargava, Etsy",Online Track,https://www.youtube.com/watch?v=2e9ANoOEn28,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/what-if-the-harness-mattered-more-than-the-model.md
When Agents Meet Physical Data: The Other Physics of Agent Harnesses,"Dmitry Petrov, DataChain",Online Track,https://www.youtube.com/watch?v=bUJgirn4_yc,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/when-agents-meet-physical-data-the-other-physics-of-agent-harnesses-bujgirn4-yc.md
Your Agent Failed in Prod. Good Luck Reproducing It.,"Tisha Chawla & Susheem Koul, Microsoft",Online Track,https://www.youtube.com/watch?v=Lc8zRh9muoY,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/your-agent-failed-in-prod.md
Your Coding Agent Is Creating Review Debt,Sachin Gupta,Online Track,https://www.youtube.com/watch?v=TJPInBjhE4Q,https://www.ai.engineer/worldsfair/schedule,summarized,5,summaries/your-coding-agent-is-creating-review-debt-tjpinbjhe4q.md
2 hr deep dive on LLM Inference at Scale — Part 1 of 2,Harshul Jain; Tanmay Sah,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
2 hr deep dive on LLM Inference at Scale — Part 2 of 2,Harshul Jain; Tanmay Sah,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agent Auth,Bereket Habtemeskel; Paola Estefania,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agents That Own Their Inference: Building Production AI Agents on Dedicated GPUs,Du'an Lightfoot,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Hands-on AutoResearch: Cracking OpenAI's Parameter Golf,Zhengyao Jiang; Dixing Xu; Vayum Arora; Dhruv Srikanth,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Open-Source Inference Engineering for the Agentic Era,Zain Hasan; Yubo Wang; Qingyang Wu; Jue Wang,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
SonarQube + OpenAI: Wiring Your Team for Agentic Development,Killian Carlsen-Phelan,Track 6,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Special topics in Kernels, RL, Reward Hacking in Agents",Daniel Han,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Data Context Layer: Why Data Engineering Agents Need More Than Code and Databases,Yoni Michael; Brandon Callender,Track 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
5 Voice Agent Failure Modes You'll Hit in Week One,Venky B; Vyas A,Voice & Realtime AI,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Act, Confirm, or Stop? Smarter behavior for AI assistants, wearables & robots",Amit Desai,Voice & Realtime AI,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agentic Development Security,Ezra Tanzer,Security,,https://www.ai.engineer/worldsfair/schedule,missing,4,
AI’s Jurassic Park Period,Aaron Stanley,Security,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Build agents fast with GitHub Copilot (from idea to working app),Idan Gazit,Expo Stage 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Building Worlds for Models,Nicolai Ouporov,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Can Your Agent Hear You Now?,Thor 雷神 Schaeff,Expo Stage 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Claude Managed Agents Workshop (Part 1),Priyanka Phatak; Gabriel Cemaj,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Claude Managed Agents workshop (Part 2),Priyanka Phatak; Gabriel Cemaj,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Claude Managed Agents workshop (Part 3),Priyanka Phatak; Gabriel Cemaj,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Claude Managed Agents workshop (Part 4),Priyanka Phatak; Gabriel Cemaj,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Every AI company is accidentally building a bank.,Dor Sasson,Expo Stage NE,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Everybody Gets a Digital Clone! (Part 1 of 3),Neil Zeghidour,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Everybody Gets a Digital Clone! (Part 2 of 3),Neil Zeghidour,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Everybody Gets a Digital Clone! (Part 3 of 3),Neil Zeghidour,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Everyone Gets A Software Company,Benjamin Guo; Rob Cheung,Claws & Personal Agents,,https://www.ai.engineer/worldsfair/schedule,missing,4,
From VLM/VLA's to Embodied Agents,Armen Aghajanyan,Vision & OCR,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Governance Is the Real Bottleneck to AI ROI,David Hsu,Claws & Personal Agents,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Inside the AI economy: What Stripe’s data reveals,Nilofer Rajpurkar,Agentic Commerce,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Rethinking Environments for Long Horizon Work,Rayan Garg,Data Quality,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Self-Driving Production: AI Wrote your Code. AI Should Fix It, Too",,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Speech-to-Speech Model Research at Google DeepMind,Valeria Wu Fon; Tom Ouyang,Voice & Realtime AI,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Stop prompting,Greg Pstrucha,Expo Stage 4,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Dirty Secret of Forward Deployed Engineering,Natalie Meurer,Forward Deployed Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Through the AI Fog: The architectural decision the next 24 months of agentic security depends on.,Manoj Nair,Security,,https://www.ai.engineer/worldsfair/schedule,missing,4,
We Gave an Agent Production Code Access and Then Tried to Sleep at Night,Moritz Johner,Security,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Your LLM Stack Is a 2008 Database With Better Marketing: Why ML Security Is Dominated by Misconfiguration, Not Missing Features",Lovina Dmello,Security,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Your Voice Agent is Just a Walkie-Talkie,Neil Zeghidour,Claws & Personal Agents,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Adaption Labs — Gradient-Free Continual Learning,Sara Hooker,Memory & Continual Learning,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agentic Sites: Building Hyper Personalized Websites,Carlos Sanchez,AI-Native Enterprises,,https://www.ai.engineer/worldsfair/schedule,missing,4,
An AI Agent Became the #1 Contributor in OpenAI's Hiring Challenge,Zhengyao Jiang,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=17700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Autoresearch for Kernels,Tejas Bhakta,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=21000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Bringing Continual Learning into Enterprises,Samuel Denton,Memory & Continual Learning,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Build realtime multimodal agents with Gemini Live,Thor 雷神 Schaeff,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Build realtime multimodal agents with Gemini Live (continued 2),Thor 雷神 Schaeff,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Build realtime multimodal agents with Gemini Live (continued 3),Thor 雷神 Schaeff,Workshops Day 2,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Build realtime multimodal agents with Gemini Live (continued 4),Thor 雷神 Schaeff,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Closing Keynote,Addy Osmani,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=27000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing Keynote,Wei-Lin Chiang,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=29400s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Continuous Offensive Security the only approach in an agent-first world,Eli Cohen,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Designing Agents (The Floor Is the Frontier),Ben Hylak,Memory & Continual Learning,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Emulated: The data for fully autonomous software engineers and companies,Joseph Wang,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,4,
FDE Playbook: Build an AI Support Agent and Give It a Voice,Matt Lawler,Expo Stage 4,,https://www.ai.engineer/worldsfair/schedule,missing,4,
From Stateless to Stateful: Orchestrating Real-Time Voice & Messaging Agents with Twilio and Amazon Bedrock,Rishab Kumar,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
How long can your skills be before your agent forgets what you told it?,Laurie Voss,Context Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Lessons from Studying Every Memory System,Shlok Khemani,Memory & Continual Learning,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Modular: Taming the AI Hardware Cambrian Explosion,Abdul Dakkak,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"OpenAI, Anthropic, or agent frameworks: choose the right AI stack",Arun Sekhar; Pamela Fox,Track M,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Perception Agents,Antje Barth,Autoresearch,https://www.youtube.com/watch?v=4sX_He5c4sI&t=2700s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Power agents with Microsoft IQ,Marco Casalaina,Track M,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Power agents with Microsoft IQ,Ronak Chokshi,Expo Stage 1,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Ray Actors, Vision Tokens, and the GIL: Engineering an SFT Data Pipeline That Keeps GPUs Busy",Tarun Sunkaraneni,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Redesigning how software gets built,TBD — Sonar,Expo Stage 4,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Scaling Compute on Context,Jack Morris,Memory & Continual Learning,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Agentic Power User's Playbook: Tips and Tricks for Swarm-Style Agentic Development,John Lindquist,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Agentic Power User's Playbook: Tips and Tricks for Swarm-Style Agentic Development (continued 2),John Lindquist,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Agentic Power User's Playbook: Tips and Tricks for Swarm-Style Agentic Development (continued 3),John Lindquist,Workshops Day 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Z/L Continuum: Should AI Engineers Still Read Code?,Alex Volkov,AI Architects: Tokenmaxxing,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Understanding is the new bottleneck,Geoffrey Litt,Design Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Why Large? Tiny LMs & Agents on Edge/Robotics,Cormac Brick,Robotics & World Models,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Your agents lack context: Here's how to fix You're absolutely right!,Brandon Waselnuk,Context Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Active Graph Agent Runtime (BabyAGI 4),Yohei Nakajima,Graphs,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agent Memory Is a Solved Problem. Agent Learning Is Not.,Karthik Ranganathan; Heather Downing,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Agent Spending Without Controls: The Missing Infrastructure Layer for AI Pa…,Rodrigo Coelho; Pranav Maheshwari,Agentic Commerce,,https://www.ai.engineer/worldsfair/schedule,missing,4,
All the Things We Have to Do to Satisfy Your Insatiable Need for Tokens,Daniel Kim; Michelle Nguyen,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Always-on agents run production without the on-call tax,Justin Smith,Agentic Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Auth for Agents: Unblock Autonomous AI with auth.md,Michael Grinich,Agentic Engineering,https://www.youtube.com/watch?v=I2cbIws9j10&t=9600s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing Keynote — Theo Browne,Theo Browne,Main Stage,https://www.youtube.com/watch?v=I2cbIws9j10&t=27000s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Closing Keynote: Garry Tan,Garry Tan,Main Stage,https://www.youtube.com/watch?v=I2cbIws9j10&t=28200s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
Compression at the Edge,Chris Alexiuk; Daniel Han; Asma Beevi; Merve Noyan; Parth Sareen,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Compression at the Edge,Chris Alexiuk; Daniel Han; Asma Beevi; Merve Noyan; Parth Sareen,Local AI,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Dashboards are Dead,Sarah Simionescu,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Design multi-agent systems that actually work,Tina Manghnani,Track M,,https://www.ai.engineer/worldsfair/schedule,missing,4,
How Juries and Librarians Can Solve GTM's AI Trust Problem,Alex Bauer,AI in GTM,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Knowledge Systems: The New GTM Stack,Jeffrey Wang,AI in GTM,,https://www.ai.engineer/worldsfair/schedule,missing,4,
KV Cache-Aware Routing and P/D Disaggregation on Kubernetes: The Parts Public Benchmarks Don't Show,Yuchen Fama; Ashish Kamra,Inference,,https://www.ai.engineer/worldsfair/schedule,missing,4,
On-Device Agentic AI for the New York Times Games,Shafik Quoraishee; Joanne Song,Graphs,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Open Source Is Dead. Long Live Open Source.,Saoud Rizwan,Agentic Engineering,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Operate agents safely at scale with enterprise governance,Ashu Joshi,Track M,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Seeing the Plumbing: Profiling vLLM Speculative Decoding on NVIDIA Blackwell,Sheilah Kirui,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Small Claws Are Beautiful: Edge Agents with NanoClaw, Raspberry Pi, and Graph Memory",Jeremy Adams,Expo Stage 3,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Startup Battlefield,Howie Liu; Joshua Xu; swyx,Main Stage,https://www.youtube.com/watch?v=I2cbIws9j10&t=29400s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
The Agentic Product Development Organization,Martin Harrysson; Matt Linderman; Prakhar Dixit,CTO Circle,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The End of the Static Screen: Architecting Intent-Driven UX with Agentic Orchestration,Gus Iwanaga,Agentic Commerce,,https://www.ai.engineer/worldsfair/schedule,missing,4,
The Next Game Engine Won't Have a Manual,Arturo Nunez,Generative Media,,https://www.ai.engineer/worldsfair/schedule,missing,4,
Thinner Agents on a Smarter Substrate: The Ontology-based Semantic Layer,Emil Eifrem,Graphs,https://www.youtube.com/watch?v=I2cbIws9j10&t=4800s,https://www.ai.engineer/worldsfair/schedule,found_in_long_stream,4,
"Trust, But Verify: Human-in-the-Loop for Agents That Actually Matter",Michael Liendo,,,https://www.ai.engineer/worldsfair/schedule,missing,4,
"Wearing the Agent: Engineering a Family-and-Friends Personal Agent, from Group Chats to Glasses",Sai Krishna Rallabandi,AI in Finance,,https://www.ai.engineer/worldsfair/schedule,missing,4,
x402 isn’t good (yet),Jan Curn,Agentic Commerce,,https://www.ai.engineer/worldsfair/schedule,missing,4,
A Song of Types and Agents,"Roberto Stagi, Ratel",Online Track,https://www.youtube.com/watch?v=UlFB6efYN5Q,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/a-song-of-types-and-agents-ulfb6efyn5q.md
Agent Output Is Not UX: Rendering Layer Your LLM Pipeline Is Missing,"Bala Ramdoss, Amazon",Online Track,https://www.youtube.com/watch?v=maTp79FD9gI,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/agent-output-is-not-ux-rendering-layer-your-llm-pipeline-is-missing-matp79fd9gi.md
Agents Building Agents,"Alfonso Graziano, Nearform",Online Track,https://www.youtube.com/watch?v=aHhB3sjGjkI,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/agents-building-agents-ahhb3sjgjki.md
Agents in Production: How OpenGov Built and Scaled OG Assist,"Gabe De Mesa, OpenGov",Online Track,https://www.youtube.com/watch?v=4uFVSLgD2Q4,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/agents-in-production-how-opengov-built-and-scaled-og-assist-4ufvslgd2q4.md
"Build Systems, Not Code","Angie Jones, Agentic AI Foundation",Online Track,https://www.youtube.com/watch?v=ZD9-4fW2HhM,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/build-systems-not-code-zd9-4fw2hhm.md
Build the AI GTM Agent That Knows the Buyer,"Dr. Sajjan Kanukolanu, Position2 (Position Squared)",Online Track,https://www.youtube.com/watch?v=ltv-L5oMPIs,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/build-the-ai-gtm-agent-that-knows-the-buyer-ltv-l5ompis.md
Building an Autonomous Engineering Org,"Angie Jones, Agentic AI Foundation",Online Track,https://www.youtube.com/watch?v=whue9_YquGA,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/building-an-autonomous-engineering-org-whue9-yquga.md
Building Great Agent Skills: The Missing Manual,"Matt Pocock, AI Hero",Online Track,https://www.youtube.com/watch?v=UNzCG3lw6O0,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/building-great-agent-skills-the-missing-manual-unzcg3lw6o0.md
Continual Learning for AI Agents: From Failures to Durable Improvements,"Soheil Feizi, RELAI",Online Track,https://www.youtube.com/watch?v=2IxD9OB3XuQ,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/continual-learning-for-ai-agents-from-failures-to-durable-improvements-2ixd9ob3xuq.md
Enterprise Agents Have a Structure Problem,"Ishita Daga, Tesla",Online Track,https://www.youtube.com/watch?v=B8l81jhvHbI,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/enterprise-agents-have-a-structure-problem-b8l81jhvhbi.md
HTML is All You Need (for Agents to Make Graphics),"Amol Kapoor, Nori",Online Track,https://www.youtube.com/watch?v=JRTAtZ5iBkU,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/html-is-all-you-need-for-agents-to-make-graphics-jrtatz5ibku.md
I Run a Fleet of AI Agents Across Three Machines. Here's What Broke.,"Kyle Jaejun Lee, KRAFTON",Online Track,https://www.youtube.com/watch?v=4kYl2_mqmnQ,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/i-run-a-fleet-of-ai-agents-across-three-machines-here-s-what-broke-4kyl2-mqmnq.md
The 100-Tool Agent Is a Trap,"Sohail Shaikh & Ankush Rastogi, Prosodica",Online Track,https://www.youtube.com/watch?v=vh2VGuQ3zhY,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/the-100-tool-agent-is-a-trap.md
The Agentic AI Engineer,"Benedikt Sanftl, Mutagent",Online Track,https://www.youtube.com/watch?v=pSto5YaNGUo,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/the-agentic-ai-engineer-psto5yanguo.md
"The Factory That Dreams: 39 AI Agents, No Framework","Rushabh Doshi, Machinecraft",Online Track,https://www.youtube.com/watch?v=jtzh-GBXBWc,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/the-factory-that-dreams-39-ai-agents-no-framework-jtzh-gbxbwc.md
The Future Is Domain-Specific Agents,"Justin Schroeder, StandardAgents",Online Track,https://www.youtube.com/watch?v=spNAUEgq_A8,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/the-future-is-domain-specific-agents-spnauegq-a8.md
The Log Is The Agent,"Ishaan Sehgal, Omnara",Online Track,https://www.youtube.com/watch?v=UPwGaM2MKHY,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/the-log-is-the-agent-upwgam2mkhy.md
"Turn 10,994 Notes Into Memory","Paul Iusztin, Decoding AI & Louis-François Bouchard, Towards AI",Online Track,https://www.youtube.com/watch?v=ZRM_TfEZcIo,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/turn-10-994-notes-into-memory-zrm-tfezcio.md
Using RL Agent to Detect and Remediate ETL Pipeline Failures,Anna Marie Benzon,Online Track,https://www.youtube.com/watch?v=LrGCT7G_rU8,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/using-rl-agent-to-detect-and-remediate-etl-pipeline-failures-lrgct7g-ru8.md
Voice Agents That Handle Interrupts,"Chintan Agrawal, Amazon Web Services",Online Track,https://www.youtube.com/watch?v=hMlLw1LeIK8,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/voice-agents-that-handle-interrupts-hmllw1leik8.md
"WF2026: Autoresearch & Keynotes ft. Anthropic, Google DeepMind, Amazon AGI, Sonar, Arena, Recursive",несколько спикеров,Online Track,https://www.youtube.com/watch?v=4sX_He5c4sI,https://www.ai.engineer/worldsfair/schedule,duplicate,4,summaries/wf2026-autoresearch-keynotes-ft-anthropic-google-deepmind-amazon-agi-sonar-arena-recursive.md
What Does Done Even Mean? Agents and Paperclip's Liveness Model,"Dotta, Paperclip",Online Track,https://www.youtube.com/watch?v=7P0elyLIxXo,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/what-does-done-even-mean-agents-and-paperclip-s-liveness-model-7p0elylixxo.md
When All Context Matters: Extended Cache Augmented Generation,"Luis Romero-Sevilla, Orbis",Online Track,https://www.youtube.com/watch?v=XovaGv4f39A,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/when-all-context-matters-extended-cache-augmented-generation-xovagv4f39a.md
Why Your Agent Disagrees With Itself (And What To Do About It),"Diane Lin, Datadog",Online Track,https://www.youtube.com/watch?v=wEc9aG7cRQc,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/why-your-agent-disagrees-with-itself-and-what-to-do-about-it-wec9ag7crqc.md
Your Agent Is Wasting Tokens and You Don't Know It,"Erik Hanchett, AWS",Online Track,https://www.youtube.com/watch?v=uiP88SpCi1Q,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/your-agent-is-wasting-tokens-and-you-don-t-know-it-uip88spci1q.md
Your Agents Need a Save Button,"Hamza Tahir, ZenML",Online Track,https://www.youtube.com/watch?v=bZISsg7H7DA,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/your-agents-need-a-save-button-bzissg7h7da.md
Your Voice Agent Doesn't Need a Frontier Model,"Joel Allou & Ornella Bahidika, Microsoft",Online Track,https://www.youtube.com/watch?v=fnLBmfsI_Fg,https://www.ai.engineer/worldsfair/schedule,summarized,4,summaries/your-voice-agent-doesn-t-need-a-frontier-model-fnlbmfsi-fg.md
Build the Right Thing: Product Engineering for Software Developers — Part 2,Kent C. Dodds,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Build the Right Thing: Product Engineering for Software Developers (Part 1),Kent C. Dodds,Workshops Day 1,,https://www.ai.engineer/worldsfair/schedule,missing,3,
"Skill issue: stop deploying vision language models, use them with Skills to build e2e vision apps on edge",Merve Noyan,Vision & OCR,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Engineering Agency out of the Happy Path,Matthew Jewkes,AI Architects: Tokenmaxxing,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Inference performance as a competitive advantage,Alex Campos; Yunmo Koo,,,https://www.ai.engineer/worldsfair/schedule,missing,3,
LatchBio,Kenny Workman,Posttraining & Midtraining,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Vibe Code Safely: Introducing Gadgets,,,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Your Code Has Bugs. Lean4 Has Proofs. A Practical Guide to Formal Verification for Engineers,Varun Pant,AI-Native Enterprises,,https://www.ai.engineer/worldsfair/schedule,missing,3,
AI : Learned Execution Graphs for Real-Time Anomaly Detection & Drift Classification in APIs,Ritvik Pandya,Graphs,,https://www.ai.engineer/worldsfair/schedule,missing,3,
AI in GTM at Notion,Flora Liu,AI in GTM,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Battlefield setup,,Startup Battlefield,,https://www.ai.engineer/worldsfair/schedule,missing,3,
From Zero to AI-Native: Scaling AI Across the Org,Josh Leavitt,AI-Native Enterprises,,https://www.ai.engineer/worldsfair/schedule,missing,3,
Move fast and (don’t) break things,Ben Dicken,,,https://www.ai.engineer/worldsfair/schedule,missing,3,
